Year,Institute,Branch,Category,Opening_Rank,Closing_Rank,Quota
2021,NIT Trichy,Information Technology,PwD,116,1213,Other State
2021,NIT Surathkal,Computer Science and Engineering,General,2590,4528,Other State
2021,NIT Surathkal,Computer Science and Engineering,OBC-NCL,963,2919,Other State
2021,NIT Surathkal,Computer Science and Engineering,SC,680,1386,Other State
2021,NIT Surathkal,Computer Science and Engineering,ST,448,2206,Other State
2021,NIT Surathkal,Computer Science and Engineering,EWS,1072,2086,Other State
2021,NIT Surathkal,Computer Science and Engineering,PwD,33,1241,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,General,5390,7038,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,OBC-NCL,2037,2875,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,SC,874,1441,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,ST,647,1529,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,EWS,1655,2837,Other State
2021,NIT Surathkal,Electronics and Communication Engineering,PwD,1,1073,Other State
2021,NIT Surathkal,Electrical Engineering,General,8702,10501,Other State
2021,NIT Surathkal,Electrical Engineering,OBC-NCL,3347,4057,Other State
2021,NIT Surathkal,Electrical Engineering,SC,1892,3042,Other State
2021,NIT Surathkal,Electrical Engineering,ST,1221,2714,Other State
2021,NIT Surathkal,Electrical Engineering,EWS,3044,4083,Other State
2021,NIT Surathkal,Electrical Engineering,PwD,83,1797,Other State
2021,NIT Surathkal,Mechanical Engineering,General,8864,10264,Other State
2021,NIT Surathkal,Mechanical Engineering,OBC-NCL,3350,4629,Other State
2021,NIT Surathkal,Mechanical Engineering,SC,1599,3235,Other State
2021,NIT Surathkal,Mechanical Engineering,ST,1281,3272,Other State
2021,NIT Surathkal,Mechanical Engineering,EWS,3027,4564,Other State
2021,NIT Surathkal,Mechanical Engineering,PwD,89,876,Other State
2021,NIT Surathkal,Civil Engineering,General,8944,9632,Other State
2021,NIT Surathkal,Civil Engineering,OBC-NCL,3454,4647,Other State
2021,NIT Surathkal,Civil Engineering,SC,1759,3146,Other State
2021,NIT Surathkal,Civil Engineering,ST,1186,1962,Other State
2021,NIT Surathkal,Civil Engineering,EWS,2994,4860,Other State
2021,NIT Surathkal,Civil Engineering,PwD,1,1357,Other State
2021,NIT Surathkal,Information Technology,General,2606,3563,Other State
2021,NIT Surathkal,Information Technology,OBC-NCL,1188,2520,Other State
2021,NIT Surathkal,Information Technology,SC,388,1726,Other State
2021,NIT Surathkal,Information Technology,ST,452,1144,Other State
2021,NIT Surathkal,Information Technology,EWS,860,1975,Other State
2021,NIT Surathkal,Information Technology,PwD,39,1481,Other State
2021,NIT Warangal,Computer Science and Engineering,General,2633,3225,Other State
2021,NIT Warangal,Computer Science and Engineering,OBC-NCL,991,2948,Other State
2021,NIT Warangal,Computer Science and Engineering,SC,436,1310,Other State
2021,NIT Warangal,Computer Science and Engineering,ST,251,1817,Other State
2021,NIT Warangal,Computer Science and Engineering,EWS,924,2203,Other State
2021,NIT Warangal,Computer Science and Engineering,PwD,121,1762,Other State
2021,NIT Warangal,Electronics and Communication Engineering,General,5069,6814,Other State
2021,NIT Warangal,Electronics and Communication Engineering,OBC-NCL,2065,3207,Other State
2021,NIT Warangal,Electronics and Communication Engineering,SC,1005,2712,Other State
2021,NIT Warangal,Electronics and Communication Engineering,ST,676,2293,Other State
2021,NIT Warangal,Electronics and Communication Engineering,EWS,1649,3121,Other State
2021,NIT Warangal,Electronics and Communication Engineering,PwD,173,1477,Other State
2021,NIT Warangal,Electrical Engineering,General,8779,10740,Other State
2021,NIT Warangal,Electrical Engineering,OBC-NCL,3325,4700,Other State
2021,NIT Warangal,Electrical Engineering,SC,1848,3521,Other State
2021,NIT Warangal,Electrical Engineering,ST,1259,2790,Other State
2021,NIT Warangal,Electrical Engineering,EWS,2890,3685,Other State
2021,NIT Warangal,Electrical Engineering,PwD,95,1234,Other State
2021,NIT Warangal,Mechanical Engineering,General,8889,10016,Other State
2021,NIT Warangal,Mechanical Engineering,OBC-NCL,3443,4884,Other State
2021,NIT Warangal,Mechanical Engineering,SC,1867,2885,Other State
2021,NIT Warangal,Mechanical Engineering,ST,1156,2610,Other State
2021,NIT Warangal,Mechanical Engineering,EWS,3100,4551,Other State
2021,NIT Warangal,Mechanical Engineering,PwD,41,1745,Other State
2021,NIT Warangal,Civil Engineering,General,8764,9351,Other State
2021,NIT Warangal,Civil Engineering,OBC-NCL,3555,5151,Other State
2021,NIT Warangal,Civil Engineering,SC,1728,2439,Other State
2021,NIT Warangal,Civil Engineering,ST,1404,3161,Other State
2021,NIT Warangal,Civil Engineering,EWS,3100,4846,Other State
2021,NIT Warangal,Civil Engineering,PwD,5,1329,Other State
2021,NIT Warangal,Information Technology,General,2688,4418,Other State
2021,NIT Warangal,Information Technology,OBC-NCL,944,2328,Other State
2021,NIT Warangal,Information Technology,SC,546,1411,Other State
2021,NIT Warangal,Information Technology,ST,468,1347,Other State
2021,NIT Warangal,Information Technology,EWS,948,2780,Other State
2021,NIT Warangal,Information Technology,PwD,1,1792,Other State
2021,NIT Rourkela,Computer Science and Engineering,General,8822,10409,Other State
2021,NIT Rourkela,Computer Science and Engineering,OBC-NCL,3597,5470,Other State
2021,NIT Rourkela,Computer Science and Engineering,SC,1560,3181,Other State
2021,NIT Rourkela,Computer Science and Engineering,ST,1182,2045,Other State
2021,NIT Rourkela,Computer Science and Engineering,EWS,2919,4181,Other State
2021,NIT Rourkela,Computer Science and Engineering,PwD,162,711,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,General,14157,15384,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,OBC-NCL,5793,7220,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,SC,2651,3933,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,ST,1983,3066,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,EWS,4995,5730,Other State
2021,NIT Rourkela,Electronics and Communication Engineering,PwD,1,860,Other State
2021,NIT Rourkela,Electrical Engineering,General,21194,21803,Other State
2021,NIT Rourkela,Electrical Engineering,OBC-NCL,8391,9794,Other State
2021,NIT Rourkela,Electrical Engineering,SC,4092,5453,Other State
2021,NIT Rourkela,Electrical Engineering,ST,3005,4588,Other State
2021,NIT Rourkela,Electrical Engineering,EWS,7286,7824,Other State
2021,NIT Rourkela,Electrical Engineering,PwD,37,1609,Other State
2021,NIT Rourkela,Mechanical Engineering,General,20924,22460,Other State
2021,NIT Rourkela,Mechanical Engineering,OBC-NCL,8235,8835,Other State
2021,NIT Rourkela,Mechanical Engineering,SC,4281,5890,Other State
2021,NIT Rourkela,Mechanical Engineering,ST,2953,4699,Other State
2021,NIT Rourkela,Mechanical Engineering,EWS,7486,8151,Other State
2021,NIT Rourkela,Mechanical Engineering,PwD,392,2291,Other State
2021,NIT Rourkela,Civil Engineering,General,21077,21607,Other State
2021,NIT Rourkela,Civil Engineering,OBC-NCL,8574,9084,Other State
2021,NIT Rourkela,Civil Engineering,SC,4301,4896,Other State
2021,NIT Rourkela,Civil Engineering,ST,3139,4091,Other State
2021,NIT Rourkela,Civil Engineering,EWS,7340,8325,Other State
2021,NIT Rourkela,Civil Engineering,PwD,275,2222,Other State
2021,NIT Rourkela,Information Technology,General,8677,9414,Other State
2021,NIT Rourkela,Information Technology,OBC-NCL,3654,5289,Other State
2021,NIT Rourkela,Information Technology,SC,1865,3834,Other State
2021,NIT Rourkela,Information Technology,ST,1454,3122,Other State
2021,NIT Rourkela,Information Technology,EWS,2926,4696,Other State
2021,NIT Rourkela,Information Technology,PwD,109,1599,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,General,8862,10824,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,OBC-NCL,3405,4085,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,SC,1733,2458,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,ST,1376,2665,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,EWS,3258,4870,Other State
2021,MNNIT Allahabad,Computer Science and Engineering,PwD,62,1091,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,General,14170,15641,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,OBC-NCL,5798,6403,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,SC,2870,4200,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,ST,2066,3414,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,EWS,4731,5623,Other State
2021,MNNIT Allahabad,Electronics and Communication Engineering,PwD,1,1160,Other State
2021,MNNIT Allahabad,Electrical Engineering,General,21017,22497,Other State
2021,MNNIT Allahabad,Electrical Engineering,OBC-NCL,8281,9625,Other State
2021,MNNIT Allahabad,Electrical Engineering,SC,4207,4907,Other State
2021,MNNIT Allahabad,Electrical Engineering,ST,3281,5232,Other State
2021,MNNIT Allahabad,Electrical Engineering,EWS,7186,8920,Other State
2021,MNNIT Allahabad,Electrical Engineering,PwD,336,1596,Other State
2021,MNNIT Allahabad,Mechanical Engineering,General,21026,21573,Other State
2021,MNNIT Allahabad,Mechanical Engineering,OBC-NCL,8217,9628,Other State
2021,MNNIT Allahabad,Mechanical Engineering,SC,4294,4980,Other State
2021,MNNIT Allahabad,Mechanical Engineering,ST,3294,4017,Other State
2021,MNNIT Allahabad,Mechanical Engineering,EWS,7466,8453,Other State
2021,MNNIT Allahabad,Mechanical Engineering,PwD,406,1782,Other State
2021,MNNIT Allahabad,Civil Engineering,General,21136,22888,Other State
2021,MNNIT Allahabad,Civil Engineering,OBC-NCL,8589,10067,Other State
2021,MNNIT Allahabad,Civil Engineering,SC,4076,5592,Other State
2021,MNNIT Allahabad,Civil Engineering,ST,3137,3906,Other State
2021,MNNIT Allahabad,Civil Engineering,EWS,7243,8052,Other State
2021,MNNIT Allahabad,Civil Engineering,PwD,141,1736,Other State
2021,MNNIT Allahabad,Information Technology,General,8830,10174,Other State
2021,MNNIT Allahabad,Information Technology,OBC-NCL,3459,5169,Other State
2021,MNNIT Allahabad,Information Technology,SC,1740,3685,Other State
2021,MNNIT Allahabad,Information Technology,ST,1231,1950,Other State
2021,MNNIT Allahabad,Information Technology,EWS,2914,4888,Other State
2021,MNNIT Allahabad,Information Technology,PwD,17,1777,Other State
2021,NIT Calicut,Computer Science and Engineering,General,8795,10032,Other State
2021,NIT Calicut,Computer Science and Engineering,OBC-NCL,3507,4412,Other State
2021,NIT Calicut,Computer Science and Engineering,SC,1645,3165,Other State
2021,NIT Calicut,Computer Science and Engineering,ST,1311,2057,Other State
2021,NIT Calicut,Computer Science and Engineering,EWS,2933,3617,Other State
2021,NIT Calicut,Computer Science and Engineering,PwD,1,1730,Other State
2021,NIT Calicut,Electronics and Communication Engineering,General,13831,15236,Other State
2021,NIT Calicut,Electronics and Communication Engineering,OBC-NCL,5786,6984,Other State
2021,NIT Calicut,Electronics and Communication Engineering,SC,2675,4375,Other State
2021,NIT Calicut,Electronics and Communication Engineering,ST,2214,3062,Other State
2021,NIT Calicut,Electronics and Communication Engineering,EWS,4954,5761,Other State
2021,NIT Calicut,Electronics and Communication Engineering,PwD,284,1934,Other State
2021,NIT Calicut,Electrical Engineering,General,21086,22351,Other State
2021,NIT Calicut,Electrical Engineering,OBC-NCL,8412,9673,Other State
2021,NIT Calicut,Electrical Engineering,SC,4083,4965,Other State
2021,NIT Calicut,Electrical Engineering,ST,3337,4361,Other State
2021,NIT Calicut,Electrical Engineering,EWS,7193,8331,Other State
2021,NIT Calicut,Electrical Engineering,PwD,123,898,Other State
2021,NIT Calicut,Mechanical Engineering,General,21004,21840,Other State
2021,NIT Calicut,Mechanical Engineering,OBC-NCL,8584,9994,Other State
2021,NIT Calicut,Mechanical Engineering,SC,4272,5853,Other State
2021,NIT Calicut,Mechanical Engineering,ST,3277,3885,Other State
2021,NIT Calicut,Mechanical Engineering,EWS,7427,8254,Other State
2021,NIT Calicut,Mechanical Engineering,PwD,273,1087,Other State
2021,NIT Calicut,Civil Engineering,General,20910,22108,Other State
2021,NIT Calicut,Civil Engineering,OBC-NCL,8468,10220,Other State
2021,NIT Calicut,Civil Engineering,SC,4155,6151,Other State
2021,NIT Calicut,Civil Engineering,ST,3138,4933,Other State
2021,NIT Calicut,Civil Engineering,EWS,7523,9048,Other State
2021,NIT Calicut,Civil Engineering,PwD,255,1476,Other State
2021,NIT Calicut,Information Technology,General,8835,10205,Other State
2021,NIT Calicut,Information Technology,OBC-NCL,3312,4419,Other State
2021,NIT Calicut,Information Technology,SC,1770,2507,Other State
2021,NIT Calicut,Information Technology,ST,1205,3066,Other State
2021,NIT Calicut,Information Technology,EWS,3130,4824,Other State
2021,NIT Calicut,Information Technology,PwD,1,1161,Other State
2021,NIT Durgapur,Computer Science and Engineering,General,8661,10009,Other State
2021,NIT Durgapur,Computer Science and Engineering,OBC-NCL,3415,4057,Other State
2021,NIT Durgapur,Computer Science and Engineering,SC,1750,3453,Other State
2021,NIT Durgapur,Computer Science and Engineering,ST,1313,3200,Other State
2021,NIT Durgapur,Computer Science and Engineering,EWS,2914,3884,Other State
2021,NIT Durgapur,Computer Science and Engineering,PwD,270,1695,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,General,14112,14919,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,OBC-NCL,5536,7426,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,SC,2600,4167,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,ST,2126,3747,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,EWS,4907,6695,Other State
2021,NIT Durgapur,Electronics and Communication Engineering,PwD,227,866,Other State
2021,NIT Durgapur,Electrical Engineering,General,21036,22509,Other State
2021,NIT Durgapur,Electrical Engineering,OBC-NCL,8591,9162,Other State
2021,NIT Durgapur,Electrical Engineering,SC,4154,5867,Other State
2021,NIT Durgapur,Electrical Engineering,ST,3217,5061,Other State
2021,NIT Durgapur,Electrical Engineering,EWS,7255,9010,Other State
2021,NIT Durgapur,Electrical Engineering,PwD,51,1433,Other State
2021,NIT Durgapur,Mechanical Engineering,General,20938,22052,Other State
2021,NIT Durgapur,Mechanical Engineering,OBC-NCL,8370,9732,Other State
2021,NIT Durgapur,Mechanical Engineering,SC,4272,5187,Other State
2021,NIT Durgapur,Mechanical Engineering,ST,3170,4093,Other State
2021,NIT Durgapur,Mechanical Engineering,EWS,7204,8093,Other State
2021,NIT Durgapur,Mechanical Engineering,PwD,351,1796,Other State
2021,NIT Durgapur,Civil Engineering,General,20901,21893,Other State
2021,NIT Durgapur,Civil Engineering,OBC-NCL,8391,9389,Other State
2021,NIT Durgapur,Civil Engineering,SC,4309,6065,Other State
2021,NIT Durgapur,Civil Engineering,ST,3176,5070,Other State
2021,NIT Durgapur,Civil Engineering,EWS,7287,8642,Other State
2021,NIT Durgapur,Civil Engineering,PwD,314,1986,Other State
2021,NIT Durgapur,Information Technology,General,8664,10637,Other State
2021,NIT Durgapur,Information Technology,OBC-NCL,3362,3965,Other State
2021,NIT Durgapur,Information Technology,SC,1888,3258,Other State
2021,NIT Durgapur,Information Technology,ST,1267,2039,Other State
2021,NIT Durgapur,Information Technology,EWS,2867,4537,Other State
2021,NIT Durgapur,Information Technology,PwD,70,1621,Other State
2021,NIT Jaipur,Computer Science and Engineering,General,8587,10229,Other State
2021,NIT Jaipur,Computer Science and Engineering,OBC-NCL,3592,5486,Other State
2021,NIT Jaipur,Computer Science and Engineering,SC,1793,3534,Other State
2021,NIT Jaipur,Computer Science and Engineering,ST,1288,3110,Other State
2021,NIT Jaipur,Computer Science and Engineering,EWS,3025,3582,Other State
2021,NIT Jaipur,Computer Science and Engineering,PwD,155,962,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,General,13857,15668,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,OBC-NCL,5504,7255,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,SC,2846,4045,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,ST,1982,3691,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,EWS,4951,6829,Other State
2021,NIT Jaipur,Electronics and Communication Engineering,PwD,177,1472,Other State
